text,label
"[창업비용 지원정책안내] 임대보증금+권리금+인테리어 등 창업비용을 선착순 지원해드립니다.",1
"인터넷가입현금 이벤트! 지금상담중 매일 pm11:55까지상담/접수 진행중!월최저가격교/010-8688-1115-업계1위-최대현금/TV셋탑추가 3만원추가/전국긴급설치가능/[KT-LG-SK공식업체]",1
"[KT / SK / LG +직영][ 전액현금가능] [* 6월 전국최대가이드로 사은품 지급!, 빠른지급! *] [요금할인 맞춤설계!] [LG 와이파이무료] [정식사업자등록업체] [상시대기 친절상담!] [긴급설치 가능!] / " 직통번호 :",1
"TV기가인터넷가입설치 사은품많이주는 곳을 찾으신다면 우선 이제 인터넷비교하고 가입설치받으세요.",1
"힘내세요~! 포스, 카드단말기, 키오스크, CCTV 전문업체 공감입니다!",1
"마스크공장 창업 미스터즈에서 확실하게 준비하세요",1
"SK KT LG 무엇보다 중요한 신뢰할수 있는 업체/[전액 현금 지급][전국 빠른 설치] 실시간 상담전화 010-9796-5804",1
"성공적인 비트코인시세 거래 FBM 잠실점",1
"FX시티 불법 아닙니다 합법적인 슈퍼점에서 안전하게 시작",1
"=== 인조잔디 최저가 안내! 셀프시공 가능합니다 ===",1
"오시면 오지(5G)게 드립니다. 3년약정이 끝난줄도 모르고 그냥 사용중인 분들이 많습니다. 반드시 약정기간 확인 해보시고, 재약정은 고객센터로 하시고 [Kt/SK/LG]신규 설치는 [인터넷성지]로 연락 주세요.",1
"[협력업체] [KT/SK/LG] 전액현금가능! LG특판할인요금제 [24시간상담] [ 최대지급 ] [빠른설치][법인사업체] [ 카페 회원이라고 말씀해주세요~ ] [1:1맞춤설계환영] - 업계1등 - TV 추가+3만원지급!",1
"장기적으로 하는 내용있 인터넷 부업",1
"마스크공장 / 마스크기계렌탈",1
"팰리세이드에 꼭 맞는 콘솔트레이, 메이튼에서 구매!",1
"직장인여성들이 군살빼기위한 위캔다이어트업 해보겠습니다.",1
"FX시티 단점 보완한 성공적인 비트코인 거래, FBM 잠실점",1
"FX시티 합법적인 테헤란점에서 로우 리스크로 하이 리턴까지",1
"[공유] 소자본 무점포 과외 중개업 - 대한민국 1등 과외 브랜드 "에듀바비" 월 매출 1000이상 가능한 유망 교육창업 정보 공유합니다.",1
"마스크공장 창업 준비는 미스터즈와 함께하세요",1
"[유튜브마케팅] 마케팅 고민이신 업주님들은 꼭 참고하세요!",1
"[창업비용 지원정책안내] 임대보증금+권리금+인테리어 등 창업비용을 선착순 지원해드립니다.",1
"FX시티 단점 보완한 비트코인시세 거래 FBM 잠실점",1
"FX시티불법 걱정 NO! 슈퍼점으로 소액 재테크 시작",1
"올뉴아반떼에 꼭 필요한 코일매트",1
"목업제작 시제품제작 다뮤이엔지와 함께하세요.",1
"소액 1인사업으로 월 1,000만원이상 수익 올리는 인기아이템!",1
"월2000만원 벌 수 있습니다. 대박 아이템으로 도전하세요!!",1
"선불폰_대리점_사업",1
"[KT / SK / LG +직영][ 전액현금가능] [* 6월 전국최대가이드로 사은품 지급!, 빠른지급! *] [요금할인 맞춤설계!] [LG 와이파이무료] [정식사업자등록업체] [상시대기 친절상담!] [긴급설치 가능!] / " 직통번호 :",1
"잘못 가입한 보험/ 보험 해지로 손해본 납입 보험료 찾을 수 있습니다.",1
"광고나라 회원님께 드리는 특가 [SK/KT/LG인터넷] 최고를 향해 달립니다[전액현금가능] 최고정책,더나은사은품 챙겨가세요.[SK/U+/KT] [최대지급] [24시간상담][사은품최대증정/차감없음]",1
"인천메디컬센터 각과별 입점확정 각호실 일반분양 실투자 1억 후반부터..",1
"SK.LG.KT=모바일결합 할인사은품 최대지급이벤트+@ [전액현금.당일지급]서하통신 010-9796-5804",1
"[창업] 대박아이템 미미공간-대왕유부초밥전문점 신규,업변,샵인샵",1
"[입점업체] 3년약정이 끝난줄도 모르고 그냥 사용중인 분들이 많습니다. 반드시 약정기간 확인 해보시고, 재약정은 고객센터로 하시고 [Kt/SK/LG]신규 설치는 [인터넷성지]로 연락 주세요.",1
"[협력업체] [KT/SK/LG] 전액현금가능! LG특판할인요금제 [24시간상담] [ 최대지급 ] [빠른설치][법인사업체] [ 카페 회원이라고 말씀해주세요~ ] [1:1맞춤설계환영] - 업계1등 - TV 추가+3만원지급!",1
"(초대박창업) 박명수의 냉철한 삼겹!! 가맹문의",1
"수원삼성본사바로앞/ 임대보장특별혜택 / 월임대수익+향후시세차액 사진",1
"날씨도 보고 돈도 벌쟈~",1
"부업하실 분을 찾습니다.",1
"단순 부업하실분~~",1
"장기적으로 하는 내용있 인터넷 부업",1
"비트앤씨 소액으로 고수익만들기.부업 재테크",1
"[KT / SK / LG +직영][ 전액현금가능] [* 6월 전국최대가이드로 사은품 지급!, 빠른지급! *] [요금할인 맞춤설계!] [LG 와이파이무료] [정식사업자등록업체] [상시대기 친절상담!] [긴급설치 가능!] / " 직통번호 :",1
"광고나라 회원님께 드리는 특가 [SK/KT/LG인터넷] 최고를 향해 달립니다[전액현금가능] 최고정책,더나은사은품 챙겨가세요.[SK/U+/KT] [최대지급] [24시간상담][사은품최대증정/차감없음]",1
"[창업비용 지원정책안내] 임대보증금+권리금+인테리어 등 창업비용을 선착순 지원해드립니다.",1
"■ 아파트후순위추가대출 85%~95% (상품비교)",1
"인테리어에 따듯한 분위기를 더해주는 우드밸리 원목 조명!",1
"국내산 참나무로 만든 우드밸리 나무/우드/원목 조명 조인링크입니다!",1
"[조인링크] 국내산 참나무 100% 흔하지 않은 우드밸리 원목 조명!",1
"자연 그대로 참나무로 만든 우드밸리 원목 조명 보고가세요~",1
"올뉴아반떼에 꼭 필요한 코일매트",1
"FX시티 단점 보완한 비트코인시세 거래 FBM 잠실점",1
"[유튜브마케팅] 고민만 하지 마시고 지금 신청 하세요!",1
"비트앤씨 최고의수익 재테크부업 최고!!",1
"목업제작 시제품제작 다뮤이엔지와 함께하세요.",1
"외식창업의 첫걸음~!! 정성쿡 창업프로세스",1
"(무점포, 무자본) 시공간 초월 평생직업, 레버리지 수익위한 대리점 모집합니다.",1
"땡처리 의류 신발 가방 잡화 각종재고 매입합니다 일삼오땡 010 2640 8500",1
"[공유] 종이비행기 날리기 대회 1위.gif",0
"기체 상승 버그",0
"일요일 일식있다네요",0
"카페 회칙 수정안 투표",0
"커벌이 물 위를 뛰어다니는 방법",0
"스텔스 기체?",0
"한 여름의 소확행 (3주차, 주제 둘중 하나) (10분 추첨!)",0
"한여름의 소확행(2주차) 결과 발표!",0
"breaking ground 질문",0
"안녕하세요",0
"Matt) Into the warp - KSP movie",0
"구름 사이로",0
"2주차 이벤트 종료까지 얼마 안남았습니다.",0
"예전에 만들어둔 우주정거장'들' 소개하기(1)",0
"문화어 패치 개발비화 (사진 용량 큼)",0
"안녕하세요",0
"디벨로퍼 인사이트#4 - KSP2 엔지니어링",0
"플 5 근황",0
"미쳤나 싶은 RSS 텍스쳐 소개- 'Katniss's Cape Canaveral'",0
"2시간반만에 인생첫도킹 성공....",0
"카고밥",0
"F-22 RAPTOR",0
"1.10 - 레이테 재개발!",0
"KSP 포럼 회칙 개정/간결안 의견수렴",0
"잡담) 우주 탐사에서 야기 안테나",0
"1.10 새로 추가되는 파츠!",0
"환경모드 or 구름적용법 질문",0
"MIRAGE 3E",0
"Kerbal Space Program but the ground rises...",0
"시네마틱 대형참사",0
"419000번째 방문 히트를 잡아라!",0
"레이스톰 시리즈 기술의 발전",0
"일론 머스크+인터스텔라",0
"[KSP Loading] 새로운 Jool의 모습!",0
"[Planetary Expedition] Planetary Expedition 프로젝트를 시작합니다!",0
"지금까지 만들었던 헬기들 모음",0
"가변익은 어떻게 만드는건가요......",0
"[가입 멤버 히트] 7400번째 가입 멤버를 잡아라!",0
"[게시글 히트] 7300번째 작성 멤버를 잡아라!",0
"AMATEL XPF-116L/G 저궤도 방위형 중장비 모빌슈트 가디언",0
"타일로 왕복 성공!",0
"AH-64 아파치 배포",0
"한여름의 소확행(2주차)(특별상품!)",0
"fmrs모드 설치했는데 작동안해요",0
"KSP 관련 질문",0
"헬리콥터",0
"한여름의 소확행(1주차) 결과 발표!",0
"모드 라이브러리 1.9.1 포팅버전 (v.2020.06.07)",0
"ksp bd아모리",0
"모드 라이브러리 개조작업중입니다.",0
"KSP 포럼에 공개된 스레드",0
"맥으로 모드 및 한글화 사용하기.",0
"인사이트가 드디어 봉을 꽂았습니다",0
"오랜만에 VTOL을 만들어 봤습니다",0
"부품찾기가 너무 어렵습니다",0
"궁금합니다!!!!!",0
"ksp학원?",0
"원레 계정 이름이 Buran입니다. 근데 오늘보니 계정이 보호 조치떴는데 왜그런지 모르겠군요;; 2단계 인증도 해놨는데 그래서 이제부터는 예전 계정인 이 계정을 사용할 것 같네요 .ㅠㅠ",0
"우주왕복선을 업고가는 뱅기",0
"아하",0
"네이버 수준",0
"2020년 6월 4일 KSC에서 아무 일도 일어나지 않았다",0
"KSP2의 메인개발사가 교체되었습니다.",0
"큰 우주선을 안흔들리게 하는 모드나 방법이 뭐죠?",0
"아직까진 성공적!",0
"스타링크 미션",0
"이건 또 뭐죠?",0
"한여름의 소확행(1주차)",0
"한여름의 소확행",0
"윈도우10강제 다운그레이드",0
"케슾 처음 했을때.png",0
"사진과 동영상이 일체로.. 이 문제좀 해결해 주실분..",0
"한국에서 지구 평면론과 우주과학을 허구라고 믿는 유튜버.",0
"뉴 호라이즌스 모드를 1.7.3에 적용하고 싶은데",0
"어제 라이브 보면서 궁금했던 점",0
"소저너 그림",0
"스페이스X의 유인우주선 발사 일정",0
"오늘 막 설치한 뉴비 질문 드립니다.!",0
"KSP로 스카이다이빙하기!!!",0
"항우연은 지구평면론자를 지지합니다.",0
"공갈빵....................",0
"항우연 영상 원격 강연",0
"KSP2, 2021년 가을 발표예정",0
"민무스에서 EVA 제트팩으로 사령선 궤도수정하기 (데이터)",0
"간단히 알아보는 로슈한계",0
"1.9.1 ASET 설치방법????",0
"1.9.1 겜용노트북 환경모드 추천해주세요",0
"WOW요즘시대",0
"커리어 첫 뮌 랜딩",0
"KSP2 관련 질문",0
"우주선 그림",0
"기체 설계시 평평하지않은부분(?)을 평평하게 만들어주는 모드도 있을까요?",0
"@KSP 트위터:",0
"1.10업데이트, ESA와 협력중!",0
"안녕하세요",0
"위성의 형성 관련 궁금한 점",0
"안녕하세요^^",0
"슬릿 미사일 런처",0
"발사대 레벨업은 어디서 하는건가요?",0
"처음 만들어본 breaking ground 프롭기(스압주의)",0
"요즘 스마트폰 카메라 수준...",0
"스타쉽 그림",0
"ksp접어야할것같습니다...",0
"기체가 계속 회전해요",0
"1.9.1 그래픽모드 모드리스트 공유합니다 (스압)",0
"안녕하세요? 이제막 즐겁게 ksp 입문한 뉴비입니다. 고수님들 질문이 있습니다!!",0
"KSP 1.9.1 RSS 다운링크 공유해드려요",0
"rss 1.9 나왔나요 ?",0
"출석체크가...........",0
"KSP 할인중.",0
"왜 KSP에는 큰 배터리가 없을까요... 이온엔진 들어가는 우주선이나 채굴기에 원판모양 배터리 스택쌓는것도 귀찮고, 게다가 연결 포인트가 늘어나니 더 잘 휘어지고, 파트 카운트도 늘어서 랙도 심해지고...",0
"6기 공중전 대진표 공개",0
"스페이스x 드래곤의 ISS 도킹 시뮬레이터",0
"1.9.1 ASET IVA 인테리어 조작모드 적용후기",0
"안녕하세요",0
"초장거리 항행용 정거장",0
"랑데뷰 후 조종할 우주선 선택",0
"발사지점을 다른 행성으로할 순 없나요?",0
"가입 인사 드립니다~",0
"로버로 북극 왕복 질문",0
"1.9.1 그래픽모드 깔고 스샷 몇개 올려봅니다",0
"안녕하세요",0
"개강 기념 영상",0
"기체에 이상한 줄들이 계속 나타나요",0
"BDArmory에서 사용 가능한 VLS 부품 애드온이 뭐가 있을까요?",0
"제가 'mission to the moon'산 기념으로 새턴V를 만들려고 하는데요.",0
"이거 2단 물로켓 제작방법이나 원리 아시는분 있나요?",0
"케슾 처음 했을때 한거",0
"아틀라스 혜성이 다시 밝아지고 있습니다",0
"한글패치 제작자 입니다.",0
"KSP기본..",0
"달궤도 제대로 만든거 맞나요??",0
"(미리보기) God Of Video 20",0
"RSS- 기지 관련 질문",0
"모선",0
"RSS 정복기#4 달에 린민 보내기",0
"SCAnsat 한글 패치",0
"승리호 예고편 나왔네요.",0
"KSP 구매를 생각해보고 있는데 어떻게할꺼요...?",0
"안녕하세유",0
"K-26의 성층권 비행",0
"중국 유인우주선 캡슐 착륙 성공",0
"불-편",0
"과도한 뻘글과 타 커뮤 언급 자제 부탁드립니다.",0
"2020.05.08 게시글 이동 (임시)",0
"1.9.1 한글 모드 어디서 구하나요??",0
"RSS정복기#3-1 젭 린민 구출 시도",0
"해외에도 큰 bda 공중전이 있네요",0
"로켓 발사 끊어짐",0
"전익기의 YAW 컨트롤",0
"RSS질문",0
"RSS vs KSP2",0
"RSS 정복기#2 우주에 린민을 보내보자",0
"KCP에서 관리자를 모집합니다!",0
"설치하라고 해서 설치를 했는데 다음으로 가지지않네요 ㅠㅠ어케해야할까요",0
"톰 크루즈, ISS에서 영화 찍는다.",0
"RSS 정복기#1 저궤도에 위성을 올려보자",0
"이브 해상 기지 조립",0
"개인적인 미래 우주시장에 대한 우려",0
"에어 트레인",0
"뉴비의 발달",0
"보잉의 새로운 무인 스텔스 항공기",0
"하핳 이러니 내가 전익기를 못끊지",0
"와!역시 전익기",0
"북커빈 폭탄이 안터지는데 해결법 아시는분?",0
"이스터에그",0
"뮌의 이스터에그",0
"저퀄 헬기들",0
"KIS 모드 한글패치(1.9.1)",0
"업실론 이니시티브 커빈 페이즈가 시작되었습니다",0
"1.8.1 RSS &amp; RO-RP-1 Science Server",0
"KAS 모드 한글패치(1.9.1)",0
"예전에 부산에서 날렸던 매빅 프로",0
"현제 궤도등을 다른 모니터에서 볼수 있게하는 모드나 방법이 있나요?",0
"플심 분위기 좀 내봄",0
"저 기억하시는분이 계실까영",0
"스탭 당선자분들 축하드립니다! (+스탭분들에게 부탁드리는 글)",0
"KspRemote 새 버전",0
"맥젭 오토랜딩 오류요...",0
"스페이스 X가 아르테미스 계획에 참가한다네요.",0
"6기 공중전을 시작합니다!",0
"75톤 로켓엔진 가동 이제 우리도 우주로! (엠빅뉴스)",0
"BDA에서 GPS 찍는 법?",0
"마스 헬리콥터 스카우트 이름이 정해지다!",0
"증기기관차 개량",0
"모듈매니저를 어디에 어떻게 적용시켜야 하나요?",0
"갑자기 식겁햇네요...",0
"패드 진동기능이 있나요?",0
"항모 제작 팁 좀 주세요",0
"BD아머리 GPS 세이브 삭제 관련",0
"Rss ro 설치질문",0
"연료량 치트",0
"차세대 이지스 BLOCK2?",0
"맥젭 어케까는건지 아시는분",0
"오랜만에 왔는데..",0
"허블우주망원경이 찍은 아틀라스 혜성",0
"여긴 어디...",0
"BDA 멀티서버를 오픈합니다!",0
"RSSRO RP-1 커리어 서버 참여할 분을 모집합니다.",0
"맨날 실패했던 스타쉽 테스트 통과",0
"조립할때 질문입니다!!",0
"통신 가능 거리 늘리는 치트 혹은 Mod?",0
"반파된 이지스?",0
"허공답보하시는 빌 커먼 선생",0
"업실론 이니시티브 2주차 : 잠수함",0
"항력관련 질문드립니다.",0
"Single Stage to ∞ -Danny",0
"다른 로켓과 만나고 싶어요! (도킹)",0
"BD아머리오류?",0
"KSP 팁",0
"안녕하십니까!",0
"로켓을 만들고 싶어요!(무인)",0
"지원합니다",0
"TUFX 간단하게 이용하기",0
"BDamory 포탑 리셋",0
"비행기",0
"신나는 커벌인 볼을 지금 당장 구매하세요!",0
"TUFX",0
"듀나 가기 쉽지 않군요.",0
"지원합니당",0
"--------------스탭지원 시작(2020.04.23)-----------",0
"스텝 모집 (2020.04.23~2020.05.01)",0
"스타링크 미션 라이브!",0
"혹시 유성우 보러 가신분 계신가요?",0
"ksp2가 ps4로도 나오나요?",0
"레이싱 드론",0
"슈퍼 등산가",0
"관짝댄스 KSP버전(Coffin Dance.KSP Ver.)",0
"AH-64 아파치 동체 비슷하나요?",0
"글카의 최후 V.2",0
"글카의 최후",0
"슈퍼 커벌",0
"질문!!",0
"이사양으론 잘 될까요..",0
"AH-1Z 바이퍼 공격헬기 배포",0
"수송의 수송의 수송(SWdennis)",0
"영화포스터",0
"오늘 처음안 사실",0
"도킹포드 없는 구조요청선(?) 들은 어떻게 구조해야 할까요 ㅠ_ㅠ",0
"RSS RVE 그래픽",0
"비켄디 미사일",0
"업실론 이니시티브 1주차 : 이브의 바다에 1000t 로켓 보내기",0
"맥젭이 바뀐건가요?",0
"혹시 연구데이터를 무선으로 연구실로 쏴줄수는 없는건가요??",0
"허블망원경 30주년을 기념해서 나사에서 소소한 이벤트를 열었습니다!",0
"콜드런치 미슬 최종형 완성",0
"오늘은 기쁜날",0
"케슾을 다시시작했습니다",0
"BDarmory Armor Thickness 실험",0
"Spacex demo-2 발사일 확정!",0
"F-4C 팬텀 ll에 무장을 달았는데 이게 느린건가요?",0
"MBT장갑 태스트",0
"다시만든 F-4 팬텀",0
"콜드런치",0
"그냥 만든 F-4 팬텀 (저퀄주의)",0
"그랜절",0
"falcon-AR 가습기 공개!!",0
"로버 브레이크댄스",0
"카메라이동을 회전이 아니라 정이동 하고싶어요 ㅜ",0
"데이터 주의) 개발완료 및 개발중인 시뮬레이터 모음",0
"오늘 MBT 만든다고 한짓......",0
"내일 가습기 falcon-AR 가습기 공개예정!",0
"새로운 혜성이 등장했습니다!",0
"다른 ksp영상 처럼 카메라 이동하는 키가 무엇인가요?",0
"로켓엔진 추가해주는 모드 있나요? (rss 어려워서요)",0
"케습 모드질문요",0
"n body problem",0
"광기의 우주망원경 운용 임무",0
"광기의 인공위성혹시나 해서 하는 질문입니다",0
"트윅스케일 인스텔시오류",0
"RSS ro 엔진 점화",0
"rss 그래픽 오류?",0
"부품 통합(?)에 대한 질문",0
"KAS 한글패치 수정본",0
"1.8.1 rss 링크",0
"ro 부품칸(?) 변색",0
"케이에수피 문화어 덧붙임",0
"레일건 vs 방탄건물",0
"항공기 바퀴질문입니다",0
"버튼이 사라졌어요",0
"il-62를 날려보았습니다.",0
"플래이 시간",0
"아폴로 재진입",0
"1주년...",0
"첫 rss 위성",0
"Real Solar System",0
"유튜브 보다가 현실적인 궤도엘리베이터 생각해봄",0
"뒷목...",0
"KSP2는 한글화되네요",0
"rss 기지",0
"rss/ro 나로호",0
"프롭기 프로펠러 토크",0
"RSS 1.9 질문",0
"기체에 나타나는 선 형태 없애는 방법좀 부탁드립니다",0
"[방문 히트] 410000번째 방문 히트를 잡아라!",0
"RSS/RO",0
"[공유] 우리가 마스크를 꼭 껴야하는 이유 . jog",0
"(뻘글)",0
"Mk2 모양에 리프팅바디를 해제할수 있으면 좋겠어요. 모양이 보기좋은 비행기 만들기가 딱 좋은데 이걸로 동체모양을 잡다보면 자꾸 공력에 영향을 줘서 안정성을 엄청 해치네요...",0
"Spacex Demo-2 유인 우주선 (크루 드래곤) 발사 타임라인",0
"카페 회칙 1차 의견수렴결과",0
"RSS/RO 부품 스케일 오류?",0
"우리 은하에 최소 36개의 높은 기술력을 지닌 문명이 있을 가능성이 높다고합니다",0
"무결성 검사",0
"짜잔",0
"그리드핀으로 나는 비행기를 만들었읍니다",0
"[게시글 히트] 7200번째 작성 멤버를 잡아라!",0
"AMATEL AMX-3A 반중력엔진 전투인형 모빌슈트 "헬파이어"",0
"[속보] "북한, 오후 2시49분 개성 공동연락사무소 청사 폭파"",0
"고속 이동하는 로켓의 커빈 착륙",0
"크루드래곤 데모2 발사 시간",0
"커빈 컨트롤이 안대요!",0
"SPACE X Crew Demo-2 유튜브 바로 보기",0
"아;;;;; 발사 취소라니요ㅜ",0
"다른 KSP영상처럼 카메라 이동하는 키가 무엇인가요?",0
"[6.4x 커리어 플레이] 1. 문에 스캔위성 보내기",0
"로켓엔진 추가해주는 모드 있나요?",0
"케습 모드 질문요",0
"SpaceX가 기가급 위성 브로드밴드 시스템을 구축하고 있습니다",0
"콜드 런치?",0
"상상도 못한 정모",0
"좀 무겁나보네요",0
"시험제작",0
"광기의 인공위성",0
"오늘도 평화로운 멀티 서버",0
"광기의 우주망원경 운용임무",0
"새로운 혜성이 등장했습니다!!",0
"KSP Forum 운영 방침 안내 공지",0
"왜 모듈메니저가 BDA하고 Firespitter를 싫다고할까요",0
"falcon-AR 가습기 공개!!",0
"다시만든 F-4 팬텀",0
"멕젭 이착륙 오토파일럿은 원래 성능이 안좋은가요?",0
"허블망원경 30주년을 기념해서 나사에서 소소한 이벤트를 열었습니다!",0
"해상전 참여하실분을 구합니다",0
"콜드런치 미슬 최종형 완성",0
"대형셔틀용 조종면 질문",0
"오늘은 기쁜날",0
"케슾을 다시시작했습니다",0
"미쳐버린 안정적인 n체문제;",0
"KCP 해외진출",0
"스카일론",0
"우주애벌레와 우주메뚜기",0
"16k rss 텍스쳐팩이 드디어 ckan을 지원합니다",0
"ksp 디버깅",0
"(유사) 3체운동",0
"BDA에서 GPS 찍는 법?",0
"우주시대의 탑",0
"모드 추천 부탁드립니당!!",0
"증기기관차 개량",0
"재신임 감사인사+올해 계획",0
"모듈매니저를 어디에 어떻게 적용시켜야 하나요",0
"Jeb's KSP Multiplayer Server 오픈",0
"패드 진동기능이 있나요?",0
"이스칸데르-K 미사일 콜드런치 구현",0
"항모 제작 팁 좀 주세요",0
"아틀라스 혜성이 결국 분해되었습니다",0
"JKMS 점검 공지",0
"발사지점을 다른 행성으로 할 순 없나요?",0
"(비교적) 해외에서 먹힌 F-22",0
"랑데뷰 후 조종할 우주선 선택",0
"콜드런칭 미사일",0
"초장거리 항행용 정거장",0
"ICBM&TEL(이동식발사차량)",0
"스페이스x 드래곤의 ISS 도킹 시뮬레이터",0
"공식 한글 패치",0
"어떻게 만드나요?",0
"RSS 모드 다운할때 2048 4096 8192 중에 뭘 선택해서 받아야 하나요?",0
"SSTO",0
"전투기",0
"1.9.1 그래픽 모드리스트 공유합니다",0
"브레들리",0
"기체가 계속 회전해요",0
"[공유] 태양계 이야기 810 - 바퀴와 낙하산을 장착한 퍼서비어런스 (마스 2020) 로버 사진",0
"스트렛젠",0
"RP-1 커리어설정하기",0
"커빈평평론이 성공한 세계관",0
"스타쉽 그림",0
"발사대 레벨업은 어디서 하는건가요?",0
"슬릿 미사일 런쳐",0
"커벌과 함께 찰칵",0
"위성의 형성 관련 궁금한 점",0
"유니버스는 커엽다",0
"귀여운 커벌",0
"케이에수피 문화어 덧붙임",0
"펜타쨩은 귀엽다",0
"레일건 vs 방탄건물",0
"항공기 바퀴질문입니다",0
"버튼이 사라졌어요",0
"플래이 시간",0
"아폴로 재진입",0
"RSS/RO 나로호",0
"RSS/RO 질문",0
"RSS/RO 부품 스케일 오류?",0
"무결성 검사",0
"감자튀김 먹으러오세요",0
"그리드핀으로 나는 비행기를 만들었읍니다",0
"고속 이동하는 로켓의 커빈 착륙",0
"크루드래곤 데모2 발사 시간",0
"커빈 컨트롤이 안대요!",0
"유튜브 보다가 현실적인 궤도엘리베이터 생각해봄",0
"아;;; 발사 취소라니요ㅜ",0
"안녕하세요",0
"Spacex 발사취소 ㅠ",0
"1.10 - 레이테 재개발!",0
"호덕이 귀엽다",0
"란셋",0
"커벌계 탈출 성공",0
"기체에 나타나는 선 형태 없애는 방법좀 부탁드립니다",0
"혹시나 해서 하는 질문입니다",0
"트윅스케일 인스텔시오류",0
"RSS ro 엔진 점화",0
"rss 그래픽 오류?",0
"부품 통합(?)에 대한 질문",0
"KAS 한글패치 수정본",0
"MC-2B 특수전 수송기",0
"잠수부 모모가 돌아왔습니다.",0
"[타 게이]Space Flight Simulator",0
"멍멍",0
"1.4에 BDA 1.3버전을 깔아봤는데",0
"수중발사로 레이스 그리고 이브 왕복! (영상편집ver)",0
"쒸낏쒸낏옛~",0
"잡다한 전투기나 더 만들어봤습니다.",0
"새벽 나침반 호의 모호여행기!",0
"(뻘글)빌리 헤링턴, 교통사고로 숨져",0
"낙하산을 매고",0
"Better Burn Time. 모드가 1.4.1 버전 나왔네요.",0
"1.4.1 맞이 첫 뮌, 민무스 착륙",0
"질렀습니다 ㄷㄷㄷ",0
"모호 인공중력 기지!",0
"스엑 확장판(?)",0
"뮌,민무스 수중발사 왕복",0
"[근미래 통신 서버] 서버 발열로 인한 서비스 임시 중단",0
"우주기차의 모호 착륙!",0
"F-3C 작전능력 평가 외 다른것들.",0
"인형 뽑기 기계 *6.2Mb 움짤*",0
"SSTO를 만들다 재미난걸 만들었다",0
"많이 슬픈 현실이네요..;",0
"제트엔진만으로 2100m/s 찍기",0
"KSP뮤비를 만들어봤습니다.",0
"사다리를 잡아 궤도 오르기",0
"업실론 이니시티브 1주차 : 이브의 바다에 1000t 로켓 보내기",0
"ㅋㅋ크라켄",0
"업실론 이니시티브 2주차 : 잠수함",0
"요즘 하고 있는 짓(?)",0
"업실론 이니시티브 커빈 페이즈가 시작되었습니다",0
"연비 최악 기체",0
"Surviving Mars의 평가가 복합적입니다.",0
"개인적으로 카페 큐브셋 프로젝트 진행하면 어떨까 합니다.",0
"멀티 서버 계획",0
"인생 첫 도킹순간입니다!",0
"큐브셋 아이디어 하나에 순식간에 이리 많은 사람들이..",0
"[근미래 통신 서버] 발열 문제를 잡진 못했지만, 서비스는 시작합니다.",0
"[공유] 태양계 이야기 807 - 다시 2년 더 연기된 엑소마스 로버",0
"2018년 제3대 KSP Forum 매니저 후보자 등록 및 선거 안내",0
"1.9에서 스캐터러 사용하는 방법",0
"텍스쳐 언리미티드 사용방법(1.8이상 버전 사용가능)",0
"커리어모드 파일럿 경험치는 어떻게 올리나요?",0
"로켓관련",0
"그동안 몸담아왔던 카페 운영에서 손을 때려 합니다.",0
"커발인민혁명전선의 신형 추격기를 소개합네다!",0
"레이스 왕복선 + 잠수함 자동차 개발중",0
"내열 설계? 같은걸 하는 요령이 있나요?",0
"제베디아 옷을 만들고싶었던 사람+대신만든 심영",0
"웁스 만들어보기 (미약 주의)",0
"망원동 인공위성의 관람을 추천합니다.",0
"큐브셋은 현실적으로(자금) 어렵지만 로켓은 가능합니다.",0
"현실에선 커브넷같은건 힘드려나...?",0
"안돼 내 i7이.. (참고로 KSP만 했습니다)",0
"RSS가 설치 안되는 분을 위한 1.7.3 RSS+RVE 파일",0
"[퍼온영상] 스톡 부품으로 넓고 안정적인 랜딩기어 만들기",0
"앞으로 실제 큐브셋, 모델로켓 등의 논의는 이곳에서 해주세요.",0
"커리어 관측조사 계약",0
"로켓택시",0
"근데 KSP2에서는 외계 항성계와 KSC의 통신이 어떻게 이루어지려나 궁금하네요.",0
"5기 공중전이 끝났습니다",0
"도킹 하던중 급발진사고",0
"오 레고 #21321 International Space Station 제품이 나왔네요?",0
"로케트 빠--워",0
"공부!",0
"Oh nno",0
"Airbraakes",0
"정기 이벤트 제안 (GOV 외)",0
"눈뽕의 딜레마",0
"선출된 매니저를 임의로 직위해제한 매니저 호야를 규탄한다",0
"15t 타일로 왕복선 테스트",0
"라디에이터 효율",0
"연료주입 관련 모드를 찾습니다",0
"뭘 만들면 좋을까요?",0
"스테이지가 안먹혀요 ...",0
"여러분들!!!!!! 톈궁 1호가 2시간 뒤에 대기권에 진입한답니다!!!!!",0
"케슾 커리어모드 로켓",0
"상륙정",0
"사진마루가 시작됩니다 (1회)",0
"개발중인 해전 사진 다수",0
"Take 2 Games, KSP에 대한 로드맵 발표.",0
"뮌 채굴기지 만들기 정말 힘드네요...",0
"젭의 크리스마스 트리",0
"카페 디자인은 아직 바꿀생각이 없으신가요",0
"특이점이 온 KSP 물리엔진",0
"2018년 KSP Forum 운영 방침 안내 사항",0
"연구 포인트!",0
"KSP식 크리스마스 트리",0
"스엑이 쏜 테슬라 로드스터에 대해 궁금한 게 몇 개 있는데요,",0
"포크이벤트 종료까지 12일 남았습니다!",0
